id,categorie,nom_commercial,nom_variantes,dci,dosage,forme,laboratoire,nom_ar,nom_clean,prix,pharmacien_id,61266250,"a 313 200 000 ui pour cent, pommade",pommade,cutanée,autorisation active,procédure nationale,commercialisée,12/03/1998,unnamed: 8,unnamed: 9,pharma developpement,non,product_en_url,product_ar_url,product_thumbnail,nahdi_promo_en,nahdi_promo_ar,brand_name_en,brand_name_ar,product_name_en,product_name_ar,review_count,price_after_special,price_before_special,is_global_product_certain,is_nahdi_product
,,MAXI 20 MULTIVIT 10 EFFER,MAXI 20 MULTIVIT 10 EFFER,,,,,,MAXI 20 MULTIVIT 10 EFFER,,69470.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,INSULINE ACTRAPID HM 100UI FL,INSULINE ACTRAPID HM 100UI FL,,,,,,INSULINE ACTRAPID HM 100UI FL,,69473.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,INSULINE INSULATARD HM 100UI,INSULINE INSULATARD HM 100UI,,,,,,INSULINE INSULATARD HM 100UI,,69474.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,INSULINE MIXTARD 30 HM 100UI,INSULINE MIXTARD 30 HM 100UI,,,,,,INSULINE MIXTARD 30 HM 100UI,,69475.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CISPLATINE MYLAN 50MG IV /1,CISPLATINE MYLAN 50MG IV /1,,,,,,CISPLATINE MYLAN 50MG IV /1,,69487.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VACCIN BCG SSI 10 DOSES,VACCIN BCG SSI 10 DOSES,,,,,,VACCIN BCG SSI 10 DOSES,,69498.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AZIX 500MG 3CP (H),AZIX 500MG 3CP (H),,,,,,AZIX 500MG 3CP (H),,69501.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AIRLIX S(P) 60ML (P),AIRLIX S(P) 60ML (P),,,,,,AIRLIX S(P) 60ML (P),,69508.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AIRLIX 10MG 15C(P) (P),AIRLIX 10MG 15C(P) (P),,,,,,AIRLIX 10MG 15C(P) (P),,69509.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LOCATOP 0.1% CREME 30G,LOCATOP 0.1% CREME 30G,,,,,,LOCATOP 0.1% CREME 30G,,69537.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FLUZOFT 20MG 28GEL,FLUZOFT 20MG 28GEL,,,,,,FLUZOFT 20MG 28GEL,,69542.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PLAVIX 75MG 28CP,PLAVIX 75MG 28CP,,,,,,PLAVIX 75MG 28CP,,69545.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TENORETIC 50MG/12.5MG 30CP,TENORETIC 50MG/12.5MG 30CP,,,,,,TENORETIC 50MG/12.5MG 30CP,,69549.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BIOFAR FER ACIDE FOLIQUE,BIOFAR FER ACIDE FOLIQUE,,,,,,BIOFAR FER ACIDE FOLIQUE,,69559.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARNIGEL GEL 45G,ARNIGEL GEL 45G,,,,,,ARNIGEL GEL 45G,,69568.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HOMEOPTIC COLLYRE 10DOSES,HOMEOPTIC COLLYRE 10DOSES,,,,,,HOMEOPTIC COLLYRE 10DOSES,,69569.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HAVRIX 720 JUNIOR (Hep. A),HAVRIX 720 JUNIOR (HEP. A),,,,,,HAVRIX 720 JUNIOR (HEP. A),,69596.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MEDIVEINE 600MG 30CP,MEDIVEINE 600MG 30CP,,,,,,MEDIVEINE 600MG 30CP,,69598.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAGMINE 30CP,MAGMINE 30CP,,,,,,MAGMINE 30CP,,69603.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,JUVAVIT 15CP EFFER,JUVAVIT 15CP EFFER,,,,,,JUVAVIT 15CP EFFER,,69605.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ADO 850MG 30CP,ADO 850MG 30CP,,,,,,ADO 850MG 30CP,,69606.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ADO 500MG 50CP,ADO 500MG 50CP,,,,,,ADO 500MG 50CP,,69607.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CURACNE 5MG 30CAPS. (H),CURACNE 5MG 30CAPS. (H),,,,,,CURACNE 5MG 30CAPS. (H),,69644.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CURACNE 10MG 30CAPS. (H),CURACNE 10MG 30CAPS. (H),,,,,,CURACNE 10MG 30CAPS. (H),,69645.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CURACNE 20MG 30CAPS (H),CURACNE 20MG 30CAPS (H),,,,,,CURACNE 20MG 30CAPS (H),,69646.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PERMIXON 160MG 30GEL.,PERMIXON 160MG 30GEL.,,,,,,PERMIXON 160MG 30GEL.,,69772.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CIFLOXINE 500MG 10CP (H),CIFLOXINE 500MG 10CP (H),,,,,,CIFLOXINE 500MG 10CP (H),,69777.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CIFLOXINE 500MG 20CP (H),CIFLOXINE 500MG 20CP (H),,,,,,CIFLOXINE 500MG 20CP (H),,69778.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COTAREG 160MG/25MG 28CP,COTAREG 160MG/25MG 28CP,,,,,,COTAREG 160MG/25MG 28CP,,69779.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STRUCTUM 500MG BTE/60 GEL.,STRUCTUM 500MG BTE/60 GEL.,,,,,,STRUCTUM 500MG BTE/60 GEL.,,70051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FLUCAZOL 150MG B/2GELULES,FLUCAZOL 150MG B/2GELULES,,,,,,FLUCAZOL 150MG B/2GELULES,,70052.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FLUCAZOL 150MG B/4GELULES,FLUCAZOL 150MG B/4GELULES,,,,,,FLUCAZOL 150MG B/4GELULES,,70053.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CIALIS 20MG 2CP (R),CIALIS 20MG 2CP (R),,,,,,CIALIS 20MG 2CP (R),,70085.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DOXYMYCINE 100MG 10CP DISPE (H),DOXYMYCINE 100MG 10CP DISPE (H),,,,,,DOXYMYCINE 100MG 10CP DISPE (H),,70086.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DOXYMYCINE 100MG 30CP DISPE (H),DOXYMYCINE 100MG 30CP DISPE (H),,,,,,DOXYMYCINE 100MG 30CP DISPE (H),,70087.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DOXYMYCINE 200MG 10CP DISPER. (H),DOXYMYCINE 200MG 10CP DISPER. (H),,,,,,DOXYMYCINE 200MG 10CP DISPER. (H),,70088.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BIPRETERAX 5MG/1.25MG 30CP,BIPRETERAX 5MG/1.25MG 30CP,,,,,,BIPRETERAX 5MG/1.25MG 30CP,,70106.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HYLOCOMOD 10ML,HYLOCOMOD 10ML,,,,,,HYLOCOMOD 10ML,,70107.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NOVONORM 0.5MG 90CP,NOVONORM 0.5MG 90CP,,,,,,NOVONORM 0.5MG 90CP,,70126.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NOVONORM 1MG 90CP,NOVONORM 1MG 90CP,,,,,,NOVONORM 1MG 90CP,,70127.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NOVONORM 2MG 90CP,NOVONORM 2MG 90CP,,,,,,NOVONORM 2MG 90CP,,70128.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DICLO 75MG/ 2AMP PHARMA 5 (SP),DICLO 75MG/ 2AMP PHARMA 5 (SP),,,,,,DICLO 75MG/ 2AMP PHARMA 5 (SP),,70134.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CICLOVIRAL 400MG 25CP,CICLOVIRAL 400MG 25CP,,,,,,CICLOVIRAL 400MG 25CP,,70150.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CICLOVIRAL 800MG 12CP,CICLOVIRAL 800MG 12CP,,,,,,CICLOVIRAL 800MG 12CP,,70151.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CICLOVIRAL 800MG 25CP,CICLOVIRAL 800MG 25CP,,,,,,CICLOVIRAL 800MG 25CP,,70152.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAXI 20 MULTIVIT 20 CP EFFER,MAXI 20 MULTIVIT 20 CP EFFER,,,,,,MAXI 20 MULTIVIT 20 CP EFFER,,70153.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMLOR 5 MG 56 CP,AMLOR 5 MG 56 CP,,,,,,AMLOR 5 MG 56 CP,,70158.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMLOR 10 MG 28 CP,AMLOR 10 MG 28 CP,,,,,,AMLOR 10 MG 28 CP,,70159.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PARANTAL 1G 8 CP EFFER (H),PARANTAL 1G 8 CP EFFER (H),,,,,,PARANTAL 1G 8 CP EFFER (H),,70216.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CORONAT 25MG 30CP,CORONAT 25MG 30CP,,,,,,CORONAT 25MG 30CP,,70218.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CORONAT 6.25MG 30CP,CORONAT 6.25MG 30CP,,,,,,CORONAT 6.25MG 30CP,,70219.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ERECTOR 100MG B/1 (R),ERECTOR 100MG B/1 (R),,,,,,ERECTOR 100MG B/1 (R),,70232.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HISTANORM 10MG 15CP,HISTANORM 10MG 15CP,,,,,,HISTANORM 10MG 15CP,,70305.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,THEOGENCYL BB 200ML,THEOGENCYL BB 200ML,,,,,,THEOGENCYL BB 200ML,,70326.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PRODERM SAVON,PRODERM SAVON,,,,,,PRODERM SAVON,,70327.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NEBILET 5MG B/28CP,NEBILET 5MG B/28CP,,,,,,NEBILET 5MG B/28CP,,70332.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NEOCIP 250MG 10CP (H),NEOCIP 250MG 10CP (H),,,,,,NEOCIP 250MG 10CP (H),,70407.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NEOCIP 500MG 10CP (H),NEOCIP 500MG 10CP (H),,,,,,NEOCIP 500MG 10CP (H),,70408.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OXIDEN 20MG 10GEL,OXIDEN 20MG 10GEL,,,,,,OXIDEN 20MG 10GEL,,70409.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OROTREX 10MG B/30 (H),OROTREX 10MG B/30 (H),,,,,,OROTREX 10MG B/30 (H),,70411.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OROTREX 20MG B/30 (H),OROTREX 20MG B/30 (H),,,,,,OROTREX 20MG B/30 (H),,70414.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DOLI PEDIATRIQUE SP 90ML (H),DOLI PEDIATRIQUE SP 90ML (H),,,,,,DOLI PEDIATRIQUE SP 90ML (H),,70460.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ERECTOR 100MG B/2 (R),ERECTOR 100MG B/2 (R),,,,,,ERECTOR 100MG B/2 (R),,70461.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARICEPT 10MG 28CP,ARICEPT 10MG 28CP,,,,,,ARICEPT 10MG 28CP,,70464.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRAVATAN 40MG COLLYRE 2.5ML,TRAVATAN 40MG COLLYRE 2.5ML,,,,,,TRAVATAN 40MG COLLYRE 2.5ML,,70480.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ERECTOR 100MG B/4 (R),ERECTOR 100MG B/4 (R),,,,,,ERECTOR 100MG B/4 (R),,70490.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALLERGO COMOD COLLYRE (P),ALLERGO COMOD COLLYRE (P),,,,,,ALLERGO COMOD COLLYRE (P),,70523.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GENTAMICIN POS COLLYRE,GENTAMICIN POS COLLYRE,,,,,,GENTAMICIN POS COLLYRE,,70525.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SICCAPROTECT COLLYRE,SICCAPROTECT COLLYRE,,,,,,SICCAPROTECT COLLYRE,,70526.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TIMO COMOD 0.5% COLLYRE,TIMO COMOD 0.5% COLLYRE,,,,,,TIMO COMOD 0.5% COLLYRE,,70527.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CANAFLUCAN 150MG 7GEL,CANAFLUCAN 150MG 7GEL,,,,,,CANAFLUCAN 150MG 7GEL,,70550.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALFAPROXINE 500MG 10CP,ALFAPROXINE 500MG 10CP,,,,,,ALFAPROXINE 500MG 10CP,,70552.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STATICOL 20MG 28CP,STATICOL 20MG 28CP,,,,,,STATICOL 20MG 28CP,,70556.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STATICOL 20MG 14CP,STATICOL 20MG 14CP,,,,,,STATICOL 20MG 14CP,,70557.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLARTEC 10MG 30CP (P),CLARTEC 10MG 30CP (P),,,,,,CLARTEC 10MG 30CP (P),,70574.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,REDLIP 20MG 30CP,REDLIP 20MG 30CP,,,,,,REDLIP 20MG 30CP,,70587.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KEPPRA 250MG 60CP,KEPPRA 250MG 60CP,,,,,,KEPPRA 250MG 60CP,,70589.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KEPPRA 500MG 60CP,KEPPRA 500MG 60CP,,,,,,KEPPRA 500MG 60CP,,70590.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PENTAXIM (PENTAV. : D-T-P-COQ-Hib),PENTAXIM (PENTAV. : D-T-P-COQ-HIB),,,,,,PENTAXIM (PENTAV. : D-T-P-COQ-HIB),,70591.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TETRAXIM (TETRAV. : D-T-P-COQ),TETRAXIM (TETRAV. : D-T-P-COQ),,,,,,TETRAXIM (TETRAV. : D-T-P-COQ),,70592.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,METROZAL 500MG 20CP,METROZAL 500MG 20CP,,,,,,METROZAL 500MG 20CP,,70613.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,METROZAL 500MG /10 OVULES,METROZAL 500MG /10 OVULES,,,,,,METROZAL 500MG /10 OVULES,,70617.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLARIL 250MG /14CP,CLARIL 250MG /14CP,,,,,,CLARIL 250MG /14CP,,70619.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLARIL 500MG B/14 CP,CLARIL 500MG B/14 CP,,,,,,CLARIL 500MG B/14 CP,,70620.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VITATINE SP 125ML,VITATINE SP 125ML,,,,,,VITATINE SP 125ML,,70624.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALFATIL 500MG 12CP DISP. (H),ALFATIL 500MG 12CP DISP. (H),,,,,,ALFATIL 500MG 12CP DISP. (H),,70628.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NATICREME,NATICREME,,,,,,NATICREME,,70630.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PREDENT GEL,PREDENT GEL,,,,,,PREDENT GEL,,70631.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VIRGAN 0.15% GEL OPHTALMIQUE,VIRGAN 0.15% GEL OPHTALMIQUE,,,,,,VIRGAN 0.15% GEL OPHTALMIQUE,,70717.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EPOTIN 2000 UI B/10AMP,EPOTIN 2000 UI B/10AMP,,,,,,EPOTIN 2000 UI B/10AMP,,70720.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANEF 15CP EFFER,MANEF 15CP EFFER,,,,,,MANEF 15CP EFFER,,70741.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANEF 30CP EFFER,MANEF 30CP EFFER,,,,,,MANEF 30CP EFFER,,70742.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OXIDEN 20MG 10SUPPO,OXIDEN 20MG 10SUPPO,,,,,,OXIDEN 20MG 10SUPPO,,70748.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VIGOREX 50MG 1CP (R),VIGOREX 50MG 1CP (R),,,,,,VIGOREX 50MG 1CP (R),,70750.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VIGOREX 50MG 4CP (R),VIGOREX 50MG 4CP (R),,,,,,VIGOREX 50MG 4CP (R),,70751.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FLUOXET 20MG 30GEL,FLUOXET 20MG 30GEL,,,,,,FLUOXET 20MG 30GEL,,70752.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CATEX 500MG 20CP (H),CATEX 500MG 20CP (H),,,,,,CATEX 500MG 20CP (H),,70775.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ONSET 8MG /1 AMP INJ,ONSET 8MG /1 AMP INJ,,,,,,ONSET 8MG /1 AMP INJ,,70778.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DOLIPRANE 1G 10CP,DOLIPRANE 1G 10CP,,,,,,DOLIPRANE 1G 10CP,,70780.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BIOSEPT PH 5.5 200ML GEL. NET,BIOSEPT PH 5.5 200ML GEL. NET,,,,,,BIOSEPT PH 5.5 200ML GEL. NET,,70810.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SULRID 50MG B 20CP,SULRID 50MG B 20CP,,,,,,SULRID 50MG B 20CP,,70816.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,XALACOM 2.5 ML,XALACOM 2.5 ML,,,,,,XALACOM 2.5 ML,,70822.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AROMASINE 25MG 30CP,AROMASINE 25MG 30CP,,,,,,AROMASINE 25MG 30CP,,70823.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,UROXINE 200MG 2CP,UROXINE 200MG 2CP,,,,,,UROXINE 200MG 2CP,,70828.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,UNIZITRO 500MG 3CP,UNIZITRO 500MG 3CP,,,,,,UNIZITRO 500MG 3CP,,70833.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,UNIZITRO 200MG 30ML,UNIZITRO 200MG 30ML,,,,,,UNIZITRO 200MG 30ML,,70835.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLORACEF 500MG 12CP DISP. (H),CLORACEF 500MG 12CP DISP. (H),,,,,,CLORACEF 500MG 12CP DISP. (H),,70836.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLIMASTON 1MG/5MG 28CP,CLIMASTON 1MG/5MG 28CP,,,,,,CLIMASTON 1MG/5MG 28CP,,70840.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLIMASTON 1MG/10MG 28CP,CLIMASTON 1MG/10MG 28CP,,,,,,CLIMASTON 1MG/10MG 28CP,,70841.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLIMASTON 2MG/10MG 28CP,CLIMASTON 2MG/10MG 28CP,,,,,,CLIMASTON 2MG/10MG 28CP,,70842.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALZOLE 20MG 14 GELULES,ALZOLE 20MG 14 GELULES,,,,,,ALZOLE 20MG 14 GELULES,,70843.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,UMAX LP 0.4MG 30GEL.,UMAX LP 0.4MG 30GEL.,,,,,,UMAX LP 0.4MG 30GEL.,,70845.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ANGINIB 50MG 14CP,ANGINIB 50MG 14CP,,,,,,ANGINIB 50MG 14CP,,70849.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ANGINIB 50MG 28CP,ANGINIB 50MG 28CP,,,,,,ANGINIB 50MG 28CP,,70850.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMCARD 5MG 14CP,AMCARD 5MG 14CP,,,,,,AMCARD 5MG 14CP,,70854.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMCARD 5MG 28CP,AMCARD 5MG 28CP,,,,,,AMCARD 5MG 28CP,,70855.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMCARD 10MG 14CP,AMCARD 10MG 14CP,,,,,,AMCARD 10MG 14CP,,70856.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMCARD 10MG 28CP,AMCARD 10MG 28CP,,,,,,AMCARD 10MG 28CP,,70857.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,REDLIP 40MG 30CP,REDLIP 40MG 30CP,,,,,,REDLIP 40MG 30CP,,70863.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NORMATENS 100MG 30CP,NORMATENS 100MG 30CP,,,,,,NORMATENS 100MG 30CP,,70868.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MYCOFLU 150MG 4GEL (E),MYCOFLU 150MG 4GEL (E),,,,,,MYCOFLU 150MG 4GEL (E),,70876.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MYCOFLU 50MG 7GEL (E),MYCOFLU 50MG 7GEL (E),,,,,,MYCOFLU 50MG 7GEL (E),,70877.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GENOTROPIN 5.3MG 16UI /1 STYL,GENOTROPIN 5.3MG 16UI /1 STYL,,,,,,GENOTROPIN 5.3MG 16UI /1 STYL,,70890.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOBRADEX PDE 3.5G,TOBRADEX PDE 3.5G,,,,,,TOBRADEX PDE 3.5G,,70904.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AIRCORT 200 DOSES,AIRCORT 200 DOSES,,,,,,AIRCORT 200 DOSES,,70905.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OXIFLOR 200MG 10CP,OXIFLOR 200MG 10CP,,,,,,OXIFLOR 200MG 10CP,,70906.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CURTEC 10MG 15CP (P),CURTEC 10MG 15CP (P),,,,,,CURTEC 10MG 15CP (P),,70909.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RHUMAGRIP 500MG 16CP (H),RHUMAGRIP 500MG 16CP (H),,,,,,RHUMAGRIP 500MG 16CP (H),,70912.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BROCLAR 15MG/5ML SP 200ML (H),BROCLAR 15MG/5ML SP 200ML (H),,,,,,BROCLAR 15MG/5ML SP 200ML (H),,70925.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ADDITIVA VITAL 30CP,ADDITIVA VITAL 30CP,,,,,,ADDITIVA VITAL 30CP,,70938.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CERAZETTE B/28,CERAZETTE B/28,,,,,,CERAZETTE B/28,,70939.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LOMET 15MG 14GEL (R),LOMET 15MG 14GEL (R),,,,,,LOMET 15MG 14GEL (R),,70969.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LOMET 15MG 28GEL (R),LOMET 15MG 28GEL (R),,,,,,LOMET 15MG 28GEL (R),,70970.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LOMET 30MG 7GEL (R),LOMET 30MG 7GEL (R),,,,,,LOMET 30MG 7GEL (R),,70971.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VITAMAG 10CP EFFER 150MG,VITAMAG 10CP EFFER 150MG,,,,,,VITAMAG 10CP EFFER 150MG,,71011.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BIOSEPT 7.5PH 200ML GEL. NET.,BIOSEPT 7.5PH 200ML GEL. NET.,,,,,,BIOSEPT 7.5PH 200ML GEL. NET.,,71031.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARCOXIA 120MG 7 CP,ARCOXIA 120MG 7 CP,,,,,,ARCOXIA 120MG 7 CP,,71052.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARCOXIA 60MG 7 CP,ARCOXIA 60MG 7 CP,,,,,,ARCOXIA 60MG 7 CP,,71053.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARCOXIA 60MG 14 CP,ARCOXIA 60MG 14 CP,,,,,,ARCOXIA 60MG 14 CP,,71054.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARCOXIA 90MG 14 CP,ARCOXIA 90MG 14 CP,,,,,,ARCOXIA 90MG 14 CP,,71055.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OLOXINE 200MG 10CP (H),OLOXINE 200MG 10CP (H),,,,,,OLOXINE 200MG 10CP (H),,71060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CARBOLINE /30 COMP,CARBOLINE /30 COMP,,,,,,CARBOLINE /30 COMP,,71076.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRIBUTINE 250MG SP (E),TRIBUTINE 250MG SP (E),,,,,,TRIBUTINE 250MG SP (E),,71081.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRIBUTINE 150MG 20GEL (E),TRIBUTINE 150MG 20GEL (E),,,,,,TRIBUTINE 150MG 20GEL (E),,71083.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FLOCIP 250MG 10CP,FLOCIP 250MG 10CP,,,,,,FLOCIP 250MG 10CP,,71085.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FLOCIP 500MG 10CP,FLOCIP 500MG 10CP,,,,,,FLOCIP 500MG 10CP,,71086.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MEBO POMMADE,MEBO POMMADE,,,,,,MEBO POMMADE,,71098.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KIN BAIN DE BOUCHE 250ML,KIN BAIN DE BOUCHE 250ML,,,,,,KIN BAIN DE BOUCHE 250ML,,71099.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KIN PATE DENTIFRICE,KIN PATE DENTIFRICE,,,,,,KIN PATE DENTIFRICE,,71100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PERIO-KIN GEL,PERIO-KIN GEL,,,,,,PERIO-KIN GEL,,71101.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AZIMYCINE 500MG B/3 CP (H),AZIMYCINE 500MG B/3 CP (H),,,,,,AZIMYCINE 500MG B/3 CP (H),,71103.0,,,,,,,,,,,,,,,,,,,,,,,,,,
